,fpath,size,date_created,date_modified
53,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0054.MOV,9275739.0,Sat May 13 22:49:51 2017,Sat May 13 13:38:12 2017
54,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0055.MOV,12487431.0,Sat May 13 22:49:51 2017,Sat May 13 13:41:38 2017
55,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0056.MOV,28119919.0,Sat May 13 22:49:51 2017,Sat May 13 13:45:50 2017
56,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0057.MOV,11766443.0,Sat May 13 22:49:53 2017,Sat May 13 13:56:46 2017
57,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0058.MOV,18714211.0,Sat May 13 22:49:53 2017,Sat May 13 14:01:46 2017
58,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0059.MOV,7473243.0,Sat May 13 22:49:55 2017,Sat May 13 14:02:02 2017
59,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0060.MOV,18419255.0,Sat May 13 22:49:55 2017,Sat May 13 14:03:24 2017
60,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0061.MOV,9537907.0,Sat May 13 22:49:56 2017,Sat May 13 14:04:22 2017
61,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0062.MOV,15273099.0,Sat May 13 22:49:57 2017,Sat May 13 14:06:52 2017
62,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0063.MOV,9242947.0,Sat May 13 22:49:57 2017,Sat May 13 14:08:06 2017
63,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0064.MOV,39393639.0,Sat May 13 22:49:57 2017,Sat May 13 14:08:46 2017
64,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0065.MOV,12520207.0,Sat May 13 22:50:00 2017,Sat May 13 14:18:08 2017
65,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0066.MOV,11242075.0,Sat May 13 22:50:01 2017,Sat May 13 14:42:10 2017
66,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0067.MOV,4064907.0,Sat May 13 22:50:01 2017,Sat May 13 14:45:18 2017
67,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0068.MOV,34739963.0,Sat May 13 22:50:01 2017,Sat May 13 14:50:44 2017
68,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0069.MOV,36575235.0,Sat May 13 22:50:03 2017,Sat May 13 15:22:42 2017
69,F:\mobius_05_02_2017_to_02_16_2018\021707_05_14_2017\REC_0070.MOV,36739075.0,Sat May 13 22:50:05 2017,Sat May 13 16:06:18 2017
70,F:\mobius_05_02_2017_to_02_16_2018\054223_06_11_2017\REC_0001.MOV,16157951.0,Sun Jun 11 02:12:23 2017,Tue Jun 06 08:36:44 2017
71,F:\mobius_05_02_2017_to_02_16_2018\054223_06_11_2017\REC_0002.MOV,484706315.0,Sun Jun 11 02:12:24 2017,Tue Jun 06 08:41:42 2017
72,F:\mobius_05_02_2017_to_02_16_2018\054223_06_11_2017\REC_0003.MOV,45980915.0,Sun Jun 11 02:12:48 2017,Tue Jun 06 08:43:10 2017
73,F:\mobius_05_02_2017_to_02_16_2018\054223_06_11_2017\REC_0004.MOV,1157099639.0,Sun Jun 11 02:12:50 2017,Tue Jun 06 08:56:00 2017
74,F:\mobius_05_02_2017_to_02_16_2018\054223_06_11_2017\REC_0005.MOV,852774187.0,Sun Jun 11 02:13:47 2017,Tue Jun 06 09:03:22 2017
75,F:\mobius_05_02_2017_to_02_16_2018\054223_06_11_2017\REC_0006.MOV,53420267.0,Sun Jun 11 02:14:28 2017,Tue Jun 06 12:20:56 2017
76,F:\mobius_05_02_2017_to_02_16_2018\062021_05_30_2017\REC_0001.MOV,4490943.0,Tue May 30 02:50:22 2017,Mon May 29 11:23:16 2017
77,F:\mobius_05_02_2017_to_02_16_2018\062021_05_30_2017\REC_0002.MOV,148231099.0,Tue May 30 02:50:22 2017,Mon May 29 11:24:38 2017
78,F:\mobius_05_02_2017_to_02_16_2018\062021_05_30_2017\REC_0003.MOV,612224075.0,Tue May 30 02:50:29 2017,Mon May 29 11:30:40 2017
79,F:\mobius_05_02_2017_to_02_16_2018\062021_05_30_2017\REC_0004.MOV,269718747.0,Tue May 30 02:50:59 2017,Mon May 29 11:36:12 2017
80,F:\mobius_05_02_2017_to_02_16_2018\062021_05_30_2017\REC_0005.MOV,149771403.0,Tue May 30 02:51:13 2017,Mon May 29 11:37:44 2017
81,F:\mobius_05_02_2017_to_02_16_2018\062021_05_30_2017\REC_0006.MOV,97794227.0,Tue May 30 02:51:20 2017,Mon May 29 11:40:04 2017
82,F:\mobius_05_02_2017_to_02_16_2018\062021_05_30_2017\REC_0007.MOV,1157984375.0,Tue May 30 02:51:25 2017,Mon May 29 11:54:40 2017
83,F:\mobius_05_02_2017_to_02_16_2018\062021_05_30_2017\REC_0008.MOV,504730283.0,Tue May 30 02:52:21 2017,Mon May 29 11:59:02 2017
84,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0001.MOV,4916999.0,Mon May 29 02:58:16 2017,Fri May 26 12:50:52 2017
85,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0002.MOV,26186335.0,Mon May 29 02:58:17 2017,Fri May 26 12:57:56 2017
86,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0003.MOV,7768219.0,Mon May 29 02:58:18 2017,Fri May 26 12:58:16 2017
87,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0004.MOV,299345079.0,Mon May 29 02:58:18 2017,Fri May 26 13:01:42 2017
88,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0005.MOV,233570687.0,Mon May 29 02:58:33 2017,Fri May 26 13:03:46 2017
89,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0006.MOV,9603451.0,Mon May 29 02:58:45 2017,Fri May 26 13:04:00 2017
90,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0007.MOV,11373171.0,Mon May 29 02:58:45 2017,Fri May 26 13:05:46 2017
91,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0008.MOV,312814567.0,Mon May 29 02:58:45 2017,Fri May 26 13:12:58 2017
92,F:\mobius_05_02_2017_to_02_16_2018\062816_05_29_2017\REC_0009.MOV,609930003.0,Mon May 29 02:59:01 2017,Fri May 26 13:18:30 2017
93,F:\mobius_05_02_2017_to_02_16_2018\100512_07_03_2017\REC_0001.MOV,14748735.0,Mon Jul 03 06:35:12 2017,Sat Jul 01 05:50:20 2017
94,F:\mobius_05_02_2017_to_02_16_2018\100512_07_03_2017\REC_0002.MOV,3704387.0,Mon Jul 03 06:35:13 2017,Sat Jul 01 05:50:32 2017
95,F:\mobius_05_02_2017_to_02_16_2018\100512_07_03_2017\REC_0003.MOV,11405939.0,Mon Jul 03 06:35:14 2017,Sat Jul 01 05:50:48 2017
96,F:\mobius_05_02_2017_to_02_16_2018\100512_07_03_2017\REC_0004.MOV,5343027.0,Mon Jul 03 06:35:14 2017,Sat Jul 01 09:25:58 2017
97,F:\mobius_05_02_2017_to_02_16_2018\100512_07_03_2017\REC_0005.MOV,11700899.0,Mon Jul 03 06:35:15 2017,Sat Jul 01 09:26:10 2017
98,F:\mobius_05_02_2017_to_02_16_2018\100512_07_03_2017\REC_0006.MOV,3507755.0,Mon Jul 03 06:35:15 2017,Mon Jul 03 06:33:00 2017
99,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0001.MOV,2753983.0,Sun Jul 09 08:32:39 2017,Fri Jul 07 08:54:34 2017
100,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0002.MOV,2950623.0,Sun Jul 09 08:32:40 2017,Fri Jul 07 09:42:36 2017
101,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0003.MP4,6660466.0,Sun Jul 09 08:32:40 2017,Fri Jul 07 09:42:58 2017
102,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0004.MOV,5048079.0,Sun Jul 09 08:32:40 2017,Fri Jul 07 13:26:58 2017
103,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0005.MP4,4134334.0,Sun Jul 09 08:32:41 2017,Fri Jul 07 13:27:16 2017
104,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0006.MP4,216550882.0,Sun Jul 09 08:32:41 2017,Fri Jul 07 13:37:26 2017
105,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0007.MP4,216649250.0,Sun Jul 09 08:32:51 2017,Fri Jul 07 13:47:28 2017
106,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0008.MP4,216616482.0,Sun Jul 09 08:33:02 2017,Fri Jul 07 13:57:28 2017
107,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0009.MP4,86771778.0,Sun Jul 09 08:33:13 2017,Fri Jul 07 14:01:30 2017
108,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0012.MP4,4429626.0,Sun Jul 09 08:33:18 2017,Sat Jul 08 12:59:40 2017
109,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0013.MP4,3084578.0,Sun Jul 09 08:33:19 2017,Sat Jul 08 13:05:44 2017
110,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0014.MP4,5217002.0,Sun Jul 09 08:33:19 2017,Sat Jul 08 13:35:24 2017
111,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0015.MP4,7513390.0,Sun Jul 09 08:33:19 2017,Sat Jul 08 13:36:50 2017
112,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0017.MOV,23335123.0,Sun Jul 09 08:33:19 2017,Sat Jul 08 14:56:10 2017
113,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0019.MP4,17617630.0,Sun Jul 09 08:33:21 2017,Sat Jul 08 18:15:18 2017
114,F:\mobius_05_02_2017_to_02_16_2018\120239_07_09_2017\REC_0021.MOV,6555623.0,Sun Jul 09 08:33:23 2017,Sun Jul 09 08:31:36 2017
115,F:\mobius_05_02_2017_to_02_16_2018\123029_06_28_2017\REC_0001.MOV,1157623927.0,Wed Jun 28 09:00:29 2017,Sun Jun 11 02:41:10 2017
116,F:\mobius_05_02_2017_to_02_16_2018\123029_06_28_2017\REC_0002.MOV,623006223.0,Wed Jun 28 09:01:26 2017,Sun Jun 11 02:46:32 2017
117,F:\mobius_05_02_2017_to_02_16_2018\123029_06_28_2017\REC_0003.MOV,7473235.0,Wed Jun 28 09:01:57 2017,Sun Jun 11 02:57:48 2017
118,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0001.MOV,2753991.0,Wed Aug 02 12:28:02 2017,Sun Jul 09 08:36:50 2017
119,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0002.MOV,8587511.0,Wed Aug 02 12:28:02 2017,Mon Jul 10 09:16:46 2017
120,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0003.MP4,9186438.0,Wed Aug 02 12:28:03 2017,Mon Jul 10 09:17:18 2017
121,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0004.MOV,2753983.0,Wed Aug 02 12:28:03 2017,Mon Jul 10 10:34:18 2017
122,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0005.MP4,2428450.0,Wed Aug 02 12:28:03 2017,Mon Jul 10 10:34:40 2017
123,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0006.MOV,2360707.0,Wed Aug 02 12:28:04 2017,Mon Jul 10 10:36:16 2017
124,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0007.MOV,22155327.0,Wed Aug 02 12:28:04 2017,Mon Jul 10 10:36:30 2017
125,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0008.MOV,2983399.0,Wed Aug 02 12:28:05 2017,Fri Jul 14 07:00:50 2017
126,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0009.MOV,9865635.0,Wed Aug 02 12:28:05 2017,Fri Jul 14 07:01:26 2017
127,F:\mobius_05_02_2017_to_02_16_2018\155802_08_02_2017\REC_0010.MOV,2819519.0,Wed Aug 02 12:28:06 2017,Wed Jul 26 16:13:26 2017
128,F:\mobius_05_02_2017_to_02_16_2018\161439_05_26_2017\REC_0001.MOV,5441339.0,Fri May 26 12:44:39 2017,Wed May 17 12:29:52 2017
