,fpath,size,date_created,date_modified
48,S:\free2x\Videoclip122.avi,42416640.0,Mon Apr 04 17:55:16 2016,Sun Feb 14 22:42:04 2016
49,S:\free2x\Videoclip123.avi,50129920.0,Mon Apr 04 17:55:25 2016,Sun Feb 14 23:36:01 2016
50,S:\free2x\Videoclip124.avi,6578688.0,Mon Apr 04 17:55:35 2016,Sun Feb 14 23:43:35 2016
51,S:\free2x\Videoclip125.avi,25964032.0,Mon Apr 04 17:55:37 2016,Mon Feb 15 01:50:32 2016
52,S:\free2x\Videoclip126.avi,8097792.0,Mon Apr 04 17:55:42 2016,Mon Feb 15 02:05:24 2016
53,S:\free2x\Videoclip127.avi,51567104.0,Mon Apr 04 17:55:45 2016,Mon Feb 15 04:58:06 2016
54,S:\free2x\Videoclip128.avi,17758208.0,Mon Apr 04 17:55:55 2016,Mon Feb 15 10:26:39 2016
55,S:\free2x\Videoclip129.avi,54982144.0,Mon Apr 04 17:55:59 2016,Mon Feb 15 16:30:41 2016
56,S:\free2x\Videoclip13.avi,393728.0,Mon Apr 04 17:56:09 2016,Sat Jan 16 14:27:14 2016
57,S:\free2x\Videoclip130.avi,22921728.0,Mon Apr 04 17:56:10 2016,Mon Feb 15 17:13:02 2016
58,S:\free2x\Videoclip131.avi,31469568.0,Mon Apr 04 17:56:15 2016,Mon Feb 15 20:27:01 2016
59,S:\free2x\Videoclip132.avi,10641408.0,Mon Apr 04 17:56:21 2016,Mon Feb 15 22:07:45 2016
60,S:\free2x\Videoclip133.avi,98816.0,Mon Apr 04 17:56:23 2016,Mon Feb 15 22:11:51 2016
61,S:\free2x\Videoclip134.avi,210432.0,Mon Apr 04 17:56:24 2016,Mon Feb 15 22:13:10 2016
62,S:\free2x\Videoclip135.avi,273408.0,Mon Apr 04 17:56:24 2016,Mon Feb 15 22:14:05 2016
63,S:\free2x\Videoclip136.avi,50151936.0,Mon Apr 04 17:56:25 2016,Mon Feb 15 22:37:50 2016
64,S:\free2x\Videoclip137.avi,148370432.0,Mon Apr 04 17:56:36 2016,Mon Feb 15 23:50:34 2016
65,S:\free2x\Videoclip138.avi,63059968.0,Mon Apr 04 17:57:07 2016,Tue Feb 16 00:23:59 2016
66,S:\free2x\Videoclip139.avi,120145920.0,Mon Apr 04 17:57:20 2016,Tue Feb 16 10:53:51 2016
67,S:\free2x\Videoclip14.avi,25120256.0,Mon Apr 04 17:57:45 2016,Sat Jan 16 18:09:04 2016
68,S:\free2x\Videoclip140.avi,74382336.0,Mon Apr 04 17:57:51 2016,Tue Feb 16 12:49:33 2016
69,S:\free2x\Videoclip141.avi,23656960.0,Mon Apr 04 17:58:05 2016,Tue Feb 16 13:35:56 2016
70,S:\free2x\Videoclip142.avi,62098944.0,Mon Apr 04 17:58:10 2016,Tue Feb 16 14:29:57 2016
71,S:\free2x\Videoclip143.avi,50017280.0,Mon Apr 04 17:58:22 2016,Tue Feb 16 15:07:50 2016
72,S:\free2x\Videoclip144.avi,82405888.0,Mon Apr 04 17:58:32 2016,Tue Feb 16 15:50:29 2016
73,S:\free2x\Videoclip145.avi,104113664.0,Mon Apr 04 17:58:48 2016,Tue Feb 16 16:45:19 2016
74,S:\free2x\Videoclip146.avi,39427072.0,Mon Apr 04 17:59:09 2016,Tue Feb 16 20:09:13 2016
75,S:\free2x\Videoclip147.avi,143252480.0,Mon Apr 04 17:59:17 2016,Tue Feb 16 22:02:44 2016
76,S:\free2x\Videoclip148.avi,150310912.0,Mon Apr 04 17:59:48 2016,Tue Feb 16 23:21:37 2016
77,S:\free2x\Videoclip149.avi,43955712.0,Mon Apr 04 18:00:17 2016,Wed Feb 17 00:13:53 2016
78,S:\free2x\Videoclip15.avi,2086912.0,Mon Apr 04 18:00:25 2016,Sat Jan 16 20:10:11 2016
79,S:\free2x\Videoclip150.avi,80722944.0,Mon Apr 04 18:00:27 2016,Wed Feb 17 01:00:33 2016
80,S:\free2x\Videoclip151.avi,12034560.0,Mon Apr 04 18:00:41 2016,Wed Feb 17 01:40:06 2016
81,S:\free2x\Videoclip152.avi,66576896.0,Mon Apr 04 18:00:44 2016,Wed Feb 17 04:52:20 2016
82,S:\free2x\Videoclip153.avi,27332096.0,Mon Apr 04 18:00:57 2016,Wed Feb 17 05:13:07 2016
83,S:\free2x\Videoclip154.avi,73379328.0,Mon Apr 04 18:01:03 2016,Wed Feb 17 14:37:19 2016
84,S:\free2x\Videoclip155.avi,45466112.0,Mon Apr 04 18:01:17 2016,Wed Feb 17 18:54:40 2016
85,S:\free2x\Videoclip156.avi,9303552.0,Mon Apr 04 18:01:27 2016,Wed Feb 17 18:58:52 2016
86,S:\free2x\Videoclip157.avi,71897088.0,Mon Apr 04 18:01:29 2016,Wed Feb 17 19:31:20 2016
87,S:\free2x\Videoclip158.avi,63737856.0,Mon Apr 04 18:01:43 2016,Wed Feb 17 23:22:17 2016
88,S:\free2x\Videoclip159.avi,56794624.0,Mon Apr 04 18:01:56 2016,Thu Feb 18 01:51:45 2016
89,S:\free2x\Videoclip16.avi,1169920.0,Mon Apr 04 18:02:07 2016,Sat Jan 16 21:25:23 2016
90,S:\free2x\Videoclip160.avi,100092416.0,Mon Apr 04 18:02:08 2016,Fri Feb 19 18:57:08 2016
91,S:\free2x\Videoclip161.avi,51734528.0,Mon Apr 04 18:02:27 2016,Fri Feb 19 19:27:21 2016
92,S:\free2x\Videoclip162.avi,53855232.0,Mon Apr 04 18:02:38 2016,Fri Feb 19 19:54:35 2016
93,S:\free2x\Videoclip163.avi,17351168.0,Mon Apr 04 18:02:50 2016,Fri Feb 19 20:28:03 2016
94,S:\free2x\Videoclip164.avi,107147264.0,Mon Apr 04 18:02:54 2016,Fri Feb 19 21:28:18 2016
95,S:\free2x\Videoclip165.avi,47068160.0,Mon Apr 04 18:03:11 2016,Wed Feb 24 11:10:04 2016
96,S:\free2x\Videoclip166.avi,19725824.0,Mon Apr 04 18:03:19 2016,Thu Feb 25 07:55:06 2016
97,S:\free2x\Videoclip167.avi,44009984.0,Mon Apr 04 18:03:23 2016,Thu Feb 25 08:46:52 2016
98,S:\free2x\Videoclip168.avi,84467712.0,Mon Apr 04 18:03:32 2016,Sat Feb 27 06:07:16 2016
99,S:\free2x\Videoclip169.avi,65951232.0,Mon Apr 04 18:03:48 2016,Sat Feb 27 07:08:43 2016
100,S:\free2x\Videoclip17.avi,27872256.0,Mon Apr 04 18:04:00 2016,Sun Jan 17 23:44:00 2016
101,S:\free2x\Videoclip170.avi,78932480.0,Mon Apr 04 18:04:05 2016,Tue Mar 15 12:09:33 2016
102,S:\free2x\Videoclip171.avi,127206912.0,Mon Apr 04 18:04:21 2016,Sat Mar 19 12:14:00 2016
103,S:\free2x\Videoclip18.avi,3082240.0,Mon Apr 04 18:04:49 2016,Wed Jan 20 21:59:58 2016
104,S:\free2x\Videoclip19.avi,55972352.0,Mon Apr 04 18:04:51 2016,Sat Jan 23 10:41:35 2016
105,S:\free2x\Videoclip19x.avi,36150272.0,Mon Apr 04 18:05:04 2016,Fri Jan 22 00:41:30 2016
106,S:\free2x\Videoclip2.avi,1236480.0,Mon Apr 04 18:05:13 2016,Thu Dec 17 22:47:07 2015
107,S:\free2x\Videoclip20.avi,20085760.0,Mon Apr 04 18:05:14 2016,Thu Jan 21 23:18:13 2016
108,S:\free2x\Videoclip21.avi,30617088.0,Mon Apr 04 18:05:19 2016,Sat Jan 23 22:29:27 2016
109,S:\free2x\Videoclip22.avi,21821952.0,Mon Apr 04 18:05:27 2016,Sun Jan 24 20:17:18 2016
110,S:\free2x\Videoclip23.avi,19267584.0,Mon Apr 04 18:05:33 2016,Mon Jan 25 12:51:29 2016
