,fpath,size,date_created,date_modified
614,T:\mobius2\mobius\175119_04_16_2017\REC_0029.MOV,55910987.0,Thu May 04 15:26:45 2017,Sat Apr 15 10:09:20 2017
615,T:\mobius2\mobius\175119_04_16_2017\REC_0030.MOV,59909235.0,Thu May 04 15:26:50 2017,Sat Apr 15 10:10:10 2017
616,T:\mobius2\mobius\175119_04_16_2017\REC_0031.MOV,45030527.0,Thu May 04 15:26:55 2017,Sat Apr 15 10:17:00 2017
617,T:\mobius2\mobius\175119_04_16_2017\REC_0032.MOV,40180187.0,Thu May 04 15:26:59 2017,Sat Apr 15 10:18:20 2017
618,T:\mobius2\mobius\175119_04_16_2017\REC_0033.MOV,75771119.0,Thu May 04 15:27:02 2017,Sat Apr 15 10:20:34 2017
619,T:\mobius2\mobius\175119_04_16_2017\REC_0034.MOV,51257295.0,Thu May 04 15:27:08 2017,Sat Apr 15 10:21:14 2017
620,T:\mobius2\mobius\175119_04_16_2017\REC_0035.MOV,4818679.0,Thu May 04 15:27:13 2017,Sat Apr 15 10:22:00 2017
621,T:\mobius2\mobius\175119_04_16_2017\REC_0036.MOV,32085383.0,Thu May 04 15:27:13 2017,Sat Apr 15 10:23:10 2017
622,T:\mobius2\mobius\175119_04_16_2017\REC_0037.MOV,44375075.0,Thu May 04 15:27:16 2017,Sat Apr 15 10:23:44 2017
623,T:\mobius2\mobius\175119_04_16_2017\REC_0038.MOV,18222623.0,Thu May 04 15:27:20 2017,Sat Apr 15 10:37:56 2017
624,T:\mobius2\mobius\175119_04_16_2017\REC_0039.MOV,29955183.0,Thu May 04 15:27:21 2017,Sat Apr 15 10:38:36 2017
625,T:\mobius2\mobius\175119_04_16_2017\REC_0040.MOV,42408715.0,Thu May 04 15:27:24 2017,Sat Apr 15 10:39:14 2017
626,T:\mobius2\mobius\175119_04_16_2017\REC_0041.MOV,29004779.0,Thu May 04 15:27:28 2017,Sat Apr 15 10:40:38 2017
627,T:\mobius2\mobius\175119_04_16_2017\REC_0042.MOV,38508803.0,Thu May 04 15:27:30 2017,Sat Apr 15 10:51:02 2017
628,T:\mobius2\mobius\175119_04_16_2017\REC_0043.MOV,122766859.0,Thu May 04 15:27:33 2017,Sat Apr 15 10:53:50 2017
629,T:\mobius2\mobius\175119_04_16_2017\REC_0044.MOV,108609159.0,Thu May 04 15:27:44 2017,Sat Apr 15 10:55:58 2017
630,T:\mobius2\mobius\175119_04_16_2017\REC_0045.MOV,12946251.0,Thu May 04 15:27:54 2017,Sat Apr 15 10:56:10 2017
631,T:\mobius2\mobius\175119_04_16_2017\REC_0046.MOV,167271907.0,Thu May 04 15:27:55 2017,Sat Apr 15 10:57:42 2017
632,T:\mobius2\mobius\175119_04_16_2017\REC_0047.MOV,45456559.0,Thu May 04 15:28:10 2017,Sat Apr 15 11:07:52 2017
633,T:\mobius2\mobius\175119_04_16_2017\REC_0048.MOV,18288167.0,Thu May 04 15:28:14 2017,Sat Apr 15 11:13:16 2017
634,T:\mobius2\mobius\175119_04_16_2017\REC_0049.MOV,85504543.0,Thu May 04 15:28:16 2017,Sat Apr 15 11:21:02 2017
635,T:\mobius2\mobius\175119_04_16_2017\REC_0050.MOV,92616179.0,Thu May 04 15:28:23 2017,Sat Apr 15 11:23:32 2017
636,T:\mobius2\mobius\175119_04_16_2017\REC_0051.MOV,31036667.0,Thu May 04 15:28:31 2017,Sat Apr 15 11:23:58 2017
637,T:\mobius2\mobius\175119_04_16_2017\REC_0052.MOV,3573307.0,Thu May 04 15:28:34 2017,Sat Apr 15 11:36:54 2017
638,T:\mobius2\mobius\175119_04_16_2017\REC_0053.MOV,4720351.0,Thu May 04 15:28:35 2017,Sat Apr 15 11:37:16 2017
639,T:\mobius2\mobius\175119_04_16_2017\REC_0054.MOV,6719479.0,Thu May 04 15:28:35 2017,Sat Apr 15 11:37:30 2017
640,T:\mobius2\mobius\175119_04_16_2017\REC_0055.MOV,4884215.0,Thu May 04 15:28:36 2017,Sat Apr 15 11:37:34 2017
641,T:\mobius2\mobius\175119_04_16_2017\REC_0056.MOV,119325763.0,Thu May 04 15:28:37 2017,Sat Apr 15 11:42:38 2017
642,T:\mobius2\mobius\175119_04_16_2017\REC_0057.MOV,13601707.0,Thu May 04 15:28:48 2017,Sat Apr 15 11:48:28 2017
643,T:\mobius2\mobius\175119_04_16_2017\REC_0058.MOV,47717859.0,Thu May 04 15:28:49 2017,Sat Apr 15 12:04:08 2017
644,T:\mobius2\mobius\175119_04_16_2017\REC_0059.MOV,6719471.0,Thu May 04 15:28:54 2017,Sat Apr 15 12:11:26 2017
645,T:\mobius2\mobius\175119_04_16_2017\REC_0060.MOV,10455535.0,Thu May 04 15:28:55 2017,Sat Apr 15 12:23:10 2017
646,T:\mobius2\mobius\175119_04_16_2017\REC_0061.MOV,49454799.0,Thu May 04 15:28:56 2017,Sat Apr 15 12:33:14 2017
647,T:\mobius2\mobius\175119_04_16_2017\REC_0062.MOV,30905579.0,Thu May 04 15:29:00 2017,Sat Apr 15 12:34:06 2017
648,T:\mobius2\mobius\175119_04_16_2017\REC_0063.MOV,7473235.0,Thu May 04 15:29:04 2017,Sat Apr 15 12:34:28 2017
649,T:\mobius2\mobius\175119_04_16_2017\REC_0064.MOV,53911875.0,Thu May 04 15:29:04 2017,Sat Apr 15 12:42:18 2017
650,T:\mobius2\mobius\175119_04_16_2017\REC_0065.MOV,90485963.0,Thu May 04 15:29:09 2017,Sat Apr 15 12:52:14 2017
651,T:\mobius2\mobius\175119_04_16_2017\REC_0066.MOV,110837687.0,Thu May 04 15:29:17 2017,Sat Apr 15 12:54:52 2017
652,T:\mobius2\mobius\175119_04_16_2017\REC_0067.MOV,100383251.0,Thu May 04 15:29:27 2017,Sat Apr 15 12:57:54 2017
653,T:\mobius2\mobius\175119_04_16_2017\REC_0068.MOV,39655823.0,Thu May 04 15:29:35 2017,Sat Apr 15 13:13:00 2017
654,T:\mobius2\mobius\175119_04_16_2017\REC_0069.MOV,23335131.0,Thu May 04 15:29:38 2017,Sat Apr 15 13:14:48 2017
655,T:\mobius2\mobius\175119_04_16_2017\REC_0070.MOV,158882159.0,Thu May 04 15:29:40 2017,Sat Apr 15 13:35:22 2017
656,T:\mobius2\mobius\175119_04_16_2017\REC_0071.MOV,22745235.0,Thu May 04 15:29:55 2017,Sat Apr 15 13:36:12 2017
657,T:\mobius2\mobius\175119_04_16_2017\REC_0072.MOV,120079535.0,Thu May 04 15:29:57 2017,Sat Apr 15 13:38:32 2017
658,T:\mobius2\mobius\175119_04_16_2017\REC_0073.MOV,55058903.0,Thu May 04 15:30:07 2017,Sat Apr 15 13:39:44 2017
659,T:\mobius2\mobius\175119_04_16_2017\REC_0074.MOV,47881739.0,Thu May 04 15:30:12 2017,Sat Apr 15 13:40:28 2017
660,T:\mobius2\mobius\175119_04_16_2017\REC_0075.MOV,27038427.0,Thu May 04 15:30:16 2017,Sat Apr 15 13:41:04 2017
