,fpath,size,date_created,date_modified
49,S:\mobius\7_29\REC_0004.MOV,166221911.0,Mon Aug 22 03:26:18 2016,Fri Jul 29 15:08:53 2016
50,S:\mobius\7_29\REC_0005.MOV,161764903.0,Mon Aug 22 03:26:28 2016,Fri Jul 29 15:10:24 2016
51,S:\mobius\7_29\REC_0006.MOV,75639419.0,Mon Aug 22 03:26:42 2016,Fri Jul 29 15:11:10 2016
52,S:\mobius\7_29\REC_0007.MOV,503644715.0,Mon Aug 22 03:26:46 2016,Fri Jul 29 15:15:27 2016
53,S:\mobius\7_29\REC_0008.MOV,38803467.0,Mon Aug 22 03:27:17 2016,Fri Jul 29 15:16:07 2016
54,S:\mobius\7_29\REC_0009.MOV,61743979.0,Mon Aug 22 03:27:19 2016,Fri Jul 29 15:19:24 2016
55,S:\mobius\7_29\REC_0010.MOV,188507023.0,Mon Aug 22 03:27:23 2016,Sat Jul 30 08:07:29 2016
56,S:\mobius\7_29\REC_0012.MOV,604058803.0,Mon Aug 22 03:27:35 2016,Sat Jul 30 08:13:52 2016
57,S:\mobius\7_29\REC_0013.MOV,46799867.0,Mon Aug 22 03:28:11 2016,Sat Jul 30 08:14:18 2016
58,S:\mobius\7_29\REC_0014.MOV,994048023.0,Mon Aug 22 03:28:14 2016,Sat Jul 30 08:22:41 2016
59,S:\mobius\7_31\REC_0001.MOV,61743979.0,Mon Aug 22 03:29:15 2016,Sun Jul 31 17:37:52 2016
60,S:\mobius\7_31\REC_0002.MOV,61219643.0,Mon Aug 22 03:29:19 2016,Sun Jul 31 17:38:26 2016
61,S:\mobius\7_31\REC_0003.MOV,57024803.0,Mon Aug 22 03:29:22 2016,Sun Jul 31 17:38:56 2016
62,S:\mobius\7_31\REC_0004.MOV,82849211.0,Mon Aug 22 03:29:26 2016,Sun Jul 31 17:39:41 2016
63,S:\mobius\7_31\REC_0005.MOV,93598595.0,Mon Aug 22 03:29:32 2016,Sun Jul 31 17:40:30 2016
64,S:\mobius\7_31\REC_0006.MOV,104741191.0,Mon Aug 22 03:29:38 2016,Sun Jul 31 17:43:58 2016
65,S:\mobius\7_31\REC_0007.MOV,219837263.0,Mon Aug 22 03:29:46 2016,Sun Jul 31 17:47:19 2016
66,S:\mobius\7_31\REC_0008.MP4,5509946.0,Mon Aug 22 03:30:00 2016,Sun Jul 31 20:39:23 2016
67,S:\mobius\7_31\REC_0009.MP4,628676630.0,Mon Aug 22 03:30:00 2016,Sun Jul 31 20:49:29 2016
68,S:\mobius\7_31\REC_0010.MP4,8657818.0,Mon Aug 22 03:30:38 2016,Sun Jul 31 20:49:38 2016
69,S:\mobius\7_31_2\REC_0001.MP4,12588514.0,Mon Aug 22 03:30:39 2016,Sun Jul 31 22:24:22 2016
70,S:\mobius\7_31_2\REC_0002.MP4,10228310.0,Mon Aug 22 03:30:40 2016,Sun Jul 31 22:24:33 2016
71,S:\mobius\7_31_2\REC_0003.MP4,77492766.0,Mon Aug 22 03:30:40 2016,Sun Jul 31 22:25:20 2016
72,S:\mobius\7_31_2\REC_0004.MP4,99914170.0,Mon Aug 22 03:30:45 2016,Sun Jul 31 22:26:59 2016
73,S:\mobius\7_31_2\REC_0005.MP4,22684818.0,Mon Aug 22 03:30:51 2016,Sun Jul 31 22:27:24 2016
74,S:\mobius\7_31_2\REC_0006.MP4,3934646.0,Mon Aug 22 03:30:52 2016,Sun Jul 31 22:27:27 2016
75,S:\mobius\7_31_2\REC_0007.MP4,76705990.0,Mon Aug 22 03:30:53 2016,Sun Jul 31 22:31:35 2016
76,S:\mobius\8_1\REC_0001.MP4,612460722.0,Mon Aug 22 03:30:57 2016,Mon Aug 01 04:04:11 2016
77,S:\mobius\8_1\REC_0002.MP4,1041484186.0,Mon Aug 22 03:31:34 2016,Mon Aug 01 04:12:41 2016
78,S:\mobius\8_1\REC_0003.MOV,42473931.0,Mon Aug 22 03:32:38 2016,Mon Aug 01 16:54:27 2016
79,S:\mobius\8_1\REC_0004.MOV,18615739.0,Mon Aug 22 03:32:40 2016,Mon Aug 01 16:55:34 2016
80,S:\mobius\8_1\REC_0006.MOV,14683043.0,Mon Aug 22 03:32:41 2016,Mon Aug 01 16:56:11 2016
81,S:\mobius\8_1\REC_0007.MOV,61219643.0,Mon Aug 22 03:32:42 2016,Mon Aug 01 16:59:59 2016
82,S:\mobius\8_1\REC_0008.MOV,63579203.0,Mon Aug 22 03:32:46 2016,Mon Aug 01 17:00:33 2016
83,S:\mobius\8_1\REC_0009.MOV,30413731.0,Mon Aug 22 03:32:50 2016,Mon Aug 01 17:00:50 2016
84,S:\mobius\8_1\REC_0010.MOV,65152307.0,Mon Aug 22 03:32:52 2016,Mon Aug 01 17:01:37 2016
85,S:\mobius\8_1\REC_0011.MOV,34870787.0,Mon Aug 22 03:32:56 2016,Mon Aug 01 17:01:56 2016
86,S:\mobius\8_1\REC_0012.MOV,23728175.0,Mon Aug 22 03:32:58 2016,Mon Aug 01 17:02:11 2016
87,S:\mobius\8_1\REC_0013.MOV,100939591.0,Mon Aug 22 03:32:59 2016,Mon Aug 01 17:03:26 2016
88,S:\mobius\8_1\REC_0014.MOV,65152267.0,Mon Aug 22 03:33:05 2016,Mon Aug 01 17:04:00 2016
89,S:\mobius\8_1\REC_0015.MOV,66987527.0,Mon Aug 22 03:33:09 2016,Mon Aug 01 17:04:36 2016
90,S:\mobius\8_1\REC_0016.MOV,87306319.0,Mon Aug 22 03:33:13 2016,Mon Aug 01 17:05:29 2016
91,S:\mobius\8_1\REC_0017.MOV,53354315.0,Mon Aug 22 03:33:19 2016,Mon Aug 01 17:05:58 2016
92,S:\mobius\8_1\REC_0018.MOV,19664447.0,Mon Aug 22 03:33:22 2016,Mon Aug 01 17:06:20 2016
93,S:\mobius\8_1\REC_0019.MOV,67380703.0,Mon Aug 22 03:33:23 2016,Mon Aug 01 17:07:10 2016
94,S:\mobius\8_1\REC_0020.MOV,118767595.0,Mon Aug 22 03:33:27 2016,Mon Aug 01 17:08:11 2016
95,S:\mobius\8_1\REC_0021.MOV,6424467.0,Mon Aug 22 03:33:35 2016,Mon Aug 01 17:08:27 2016
96,S:\mobius\8_1\REC_0022.MP4,50875406.0,Mon Aug 22 03:33:35 2016,Mon Aug 01 17:09:52 2016
97,S:\mobius\8_1\REC_0023.MP4,54415558.0,Mon Aug 22 03:33:38 2016,Mon Aug 01 17:10:40 2016
98,S:\mobius\8_1\REC_0024.MP4,49039954.0,Mon Aug 22 03:33:42 2016,Mon Aug 01 17:11:07 2016
99,S:\mobius\8_1\REC_0025.MP4,59398190.0,Mon Aug 22 03:33:44 2016,Mon Aug 01 17:11:38 2016
100,S:\mobius\8_1\REC_0026.MOV,153506211.0,Mon Aug 22 03:33:48 2016,Mon Aug 01 22:53:48 2016
101,S:\mobius\8_1\REC_0027.MOV,90321371.0,Mon Aug 22 03:33:57 2016,Mon Aug 01 22:54:36 2016
102,S:\mobius\8_1\REC_0028.MOV,201353687.0,Mon Aug 22 03:34:03 2016,Mon Aug 01 22:57:39 2016
103,S:\mobius\8_1\REC_0029.MOV,113393023.0,Mon Aug 22 03:34:15 2016,Mon Aug 01 22:58:38 2016
104,S:\mobius\8_1\REC_0030.MOV,10488203.0,Mon Aug 22 03:34:22 2016,Mon Aug 01 22:58:47 2016
105,S:\mobius\8_1\REC_0031.MOV,45226795.0,Mon Aug 22 03:34:22 2016,Mon Aug 01 22:59:17 2016
106,S:\mobius\8_1\REC_0032.MOV,117194615.0,Mon Aug 22 03:34:25 2016,Mon Aug 01 23:00:18 2016
107,S:\mobius\8_1\REC_0033.MOV,71182427.0,Mon Aug 22 03:34:32 2016,Mon Aug 01 23:01:51 2016
108,S:\mobius\8_1\REC_0034.MOV,7342095.0,Mon Aug 22 03:34:37 2016,Mon Aug 01 23:01:58 2016
109,S:\mobius\8_1\REC_0035.MOV,49028379.0,Mon Aug 22 03:34:37 2016,Mon Aug 01 23:02:25 2016
110,S:\mobius\8_1\REC_0036.MOV,11405823.0,Mon Aug 22 03:34:40 2016,Mon Aug 01 23:02:44 2016
111,S:\mobius\8_1\REC_0037.MOV,51256851.0,Mon Aug 22 03:34:41 2016,Mon Aug 01 23:03:40 2016
112,S:\mobius\8_1\REC_0038.MOV,57418051.0,Mon Aug 22 03:34:44 2016,Mon Aug 01 23:04:11 2016
113,S:\mobius\8_1\REC_0039.MOV,106052027.0,Mon Aug 22 03:34:47 2016,Mon Aug 01 23:05:20 2016
114,S:\mobius\8_1\REC_0040.MOV,68298479.0,Mon Aug 22 03:34:54 2016,Mon Aug 01 23:05:56 2016
115,S:\mobius\8_1\REC_0041.MOV,25694543.0,Mon Aug 22 03:34:58 2016,Mon Aug 01 23:06:33 2016
116,S:\mobius\8_1\REC_0042.MOV,28578483.0,Mon Aug 22 03:34:59 2016,Mon Aug 01 23:07:30 2016
117,S:\mobius\8_1\REC_0043.MOV,51125763.0,Mon Aug 22 03:35:01 2016,Mon Aug 01 23:08:10 2016
118,S:\mobius\8_1\REC_0044.MOV,46668747.0,Mon Aug 22 03:35:04 2016,Mon Aug 01 23:08:44 2016
119,S:\mobius\8_1\REC_0045.MOV,161371627.0,Mon Aug 22 03:35:07 2016,Mon Aug 01 23:10:08 2016
120,S:\mobius\8_1\REC_0046.MOV,76163747.0,Mon Aug 22 03:35:17 2016,Mon Aug 01 23:10:47 2016
121,S:\mobius\8_1\REC_0047.MOV,41031883.0,Mon Aug 22 03:35:21 2016,Mon Aug 01 23:11:19 2016
122,S:\mobius\8_1\REC_0048.MOV,71444275.0,Mon Aug 22 03:35:24 2016,Mon Aug 01 23:11:55 2016
123,S:\mobius\8_10\REC_0001.MOV,7079911.0,Mon Aug 22 03:35:28 2016,Wed Aug 10 16:28:57 2016
124,S:\mobius\8_10\REC_0002.MOV,8128643.0,Mon Aug 22 03:35:29 2016,Wed Aug 10 16:29:17 2016
125,S:\mobius\8_10\REC_0003.MOV,6424459.0,Mon Aug 22 03:35:29 2016,Wed Aug 10 16:29:22 2016
126,S:\mobius\8_10\REC_0004.MOV,11405855.0,Mon Aug 22 03:35:30 2016,Wed Aug 10 16:31:02 2016
127,S:\mobius\8_10\REC_0005.MOV,5375767.0,Mon Aug 22 03:35:30 2016,Wed Aug 10 16:31:23 2016
128,S:\mobius\8_10\REC_0006.MOV,90190267.0,Mon Aug 22 03:35:31 2016,Wed Aug 10 16:32:17 2016
129,S:\mobius\8_10\REC_0007.MOV,15731787.0,Mon Aug 22 03:35:36 2016,Wed Aug 10 16:35:10 2016
130,S:\mobius\8_10\REC_0008.MOV,60564207.0,Mon Aug 22 03:35:37 2016,Wed Aug 10 18:41:09 2016
131,S:\mobius\8_10\REC_0009.MOV,26218891.0,Mon Aug 22 03:35:41 2016,Wed Aug 10 18:41:42 2016
132,S:\mobius\8_10\REC_0010.MOV,21630759.0,Mon Aug 22 03:35:42 2016,Wed Aug 10 18:41:59 2016
133,S:\mobius\8_10\REC_0011.MOV,91763295.0,Mon Aug 22 03:35:44 2016,Wed Aug 10 18:42:47 2016
134,S:\mobius\8_10\REC_0012.MOV,48766187.0,Mon Aug 22 03:35:49 2016,Wed Aug 10 18:44:30 2016
