,fpath,size,date_created,date_modified
48,S:\9_11_2016\20160902_074104.jpg,2131378.0,Fri Sep 02 13:41:05 2016,Fri Sep 02 13:41:04 2016
49,S:\9_11_2016\20160902_081315.jpg,2357476.0,Fri Sep 02 14:13:15 2016,Fri Sep 02 14:13:14 2016
50,S:\9_11_2016\20160902_082900.jpg,1576191.0,Fri Sep 02 14:29:01 2016,Fri Sep 02 14:29:00 2016
51,S:\9_11_2016\20160902_083442.jpg,1537068.0,Fri Sep 02 14:34:42 2016,Fri Sep 02 14:34:42 2016
52,S:\9_11_2016\20160902_110532.jpg,2577611.0,Fri Sep 02 17:05:32 2016,Fri Sep 02 17:05:32 2016
53,S:\9_11_2016\20160902_110545.jpg,2185659.0,Fri Sep 02 17:05:45 2016,Fri Sep 02 17:05:44 2016
54,S:\9_11_2016\20160902_112113.jpg,1470098.0,Fri Sep 02 17:21:13 2016,Fri Sep 02 17:21:12 2016
55,S:\9_11_2016\20160902_113731.jpg,1658891.0,Fri Sep 02 17:37:31 2016,Fri Sep 02 17:37:30 2016
56,S:\9_11_2016\20160902_113732.jpg,1729799.0,Fri Sep 02 17:37:32 2016,Fri Sep 02 17:37:32 2016
57,S:\9_11_2016\20160906_120040.mp4,35525003.0,Tue Sep 06 18:02:01 2016,Tue Sep 06 18:02:00 2016
58,S:\9_11_2016\20160906_124142.mp4,4575888.0,Tue Sep 06 18:41:53 2016,Tue Sep 06 18:41:52 2016
59,S:\9_11_2016\20160906_132700.mp4,2962259.0,Tue Sep 06 19:27:08 2016,Tue Sep 06 19:27:08 2016
60,S:\9_11_2016\20160906_140403.jpg,1424685.0,Tue Sep 06 20:04:04 2016,Tue Sep 06 20:04:02 2016
61,S:\9_11_2016\20160906_140406.jpg,1512200.0,Tue Sep 06 20:04:06 2016,Tue Sep 06 20:04:06 2016
62,S:\9_11_2016\20160906_141718.mp4,3596288.0,Sat Sep 17 06:09:07 2016,Tue Sep 06 20:19:22 2016
63,S:\9_11_2016\20160906_154835.mp4,677311.0,Tue Sep 06 21:48:38 2016,Tue Sep 06 21:48:38 2016
64,S:\9_11_2016\20160906_154903.mp4,2092147.0,Tue Sep 06 21:49:09 2016,Tue Sep 06 21:49:08 2016
65,S:\9_11_2016\20160906_165840.jpg,2206637.0,Tue Sep 06 22:58:41 2016,Tue Sep 06 22:58:40 2016
66,S:\9_11_2016\20160906_165857.jpg,2098423.0,Tue Sep 06 22:58:57 2016,Tue Sep 06 22:58:56 2016
67,S:\9_11_2016\20160906_170243.jpg,1582680.0,Tue Sep 06 23:02:44 2016,Tue Sep 06 23:02:42 2016
68,S:\9_11_2016\20160906_170954.jpg,1329793.0,Tue Sep 06 23:09:54 2016,Tue Sep 06 23:09:54 2016
69,S:\9_11_2016\20160906_170957.jpg,1379848.0,Tue Sep 06 23:09:57 2016,Tue Sep 06 23:09:56 2016
70,S:\9_11_2016\20160906_171000.jpg,1385170.0,Tue Sep 06 23:10:00 2016,Tue Sep 06 23:10:00 2016
71,S:\9_11_2016\20160906_171003.jpg,1421997.0,Tue Sep 06 23:10:03 2016,Tue Sep 06 23:10:02 2016
72,S:\9_11_2016\20160906_171008.jpg,1399577.0,Tue Sep 06 23:10:08 2016,Tue Sep 06 23:10:08 2016
73,S:\9_11_2016\20160906_171010.jpg,1369058.0,Tue Sep 06 23:10:11 2016,Tue Sep 06 23:10:10 2016
74,S:\9_11_2016\20160906_171015.jpg,1447533.0,Tue Sep 06 23:10:16 2016,Tue Sep 06 23:10:14 2016
75,S:\9_11_2016\20160906_171018.jpg,1382542.0,Tue Sep 06 23:10:18 2016,Tue Sep 06 23:10:18 2016
76,S:\9_11_2016\20160906_171021.jpg,1450131.0,Tue Sep 06 23:10:22 2016,Tue Sep 06 23:10:20 2016
77,S:\9_11_2016\20160906_171024.jpg,1417021.0,Tue Sep 06 23:10:24 2016,Tue Sep 06 23:10:24 2016
78,S:\9_11_2016\20160906_171026.jpg,1427791.0,Tue Sep 06 23:10:26 2016,Tue Sep 06 23:10:26 2016
79,S:\9_11_2016\20160906_171029.jpg,1440715.0,Tue Sep 06 23:10:29 2016,Tue Sep 06 23:10:28 2016
80,S:\9_11_2016\20160906_174832.jpg,1637002.0,Tue Sep 06 23:48:32 2016,Tue Sep 06 23:48:32 2016
81,S:\9_11_2016\20160906_183607.mp4,2692062.0,Wed Sep 07 00:36:15 2016,Wed Sep 07 00:36:14 2016
82,S:\9_11_2016\20160907_092009.jpg,2219926.0,Wed Sep 07 15:20:09 2016,Wed Sep 07 15:20:08 2016
83,S:\9_11_2016\20160907_092702.jpg,1099981.0,Wed Sep 07 15:27:03 2016,Wed Sep 07 15:27:02 2016
84,S:\9_11_2016\20160907_092705.jpg,1036698.0,Wed Sep 07 15:27:05 2016,Wed Sep 07 15:27:04 2016
85,S:\9_11_2016\20160907_104659.jpg,3838773.0,Wed Sep 07 16:47:00 2016,Wed Sep 07 16:46:58 2016
86,S:\9_11_2016\20160907_105003.jpg,2342638.0,Wed Sep 07 16:50:03 2016,Wed Sep 07 16:50:02 2016
87,S:\9_11_2016\20160907_121448.mp4,7078234.0,Wed Sep 07 18:15:07 2016,Wed Sep 07 18:15:06 2016
88,S:\9_11_2016\20160907_154619.mp4,2993430.0,Wed Sep 07 21:46:27 2016,Wed Sep 07 21:46:26 2016
89,S:\9_11_2016\20160907_223459.jpg,1655475.0,Thu Sep 08 04:34:59 2016,Thu Sep 08 04:34:58 2016
90,S:\9_11_2016\20160908_125313.mp4,15537682.0,Thu Sep 08 18:53:53 2016,Thu Sep 08 18:53:52 2016
91,S:\9_11_2016\20160908_125354.mp4,17404022.0,Thu Sep 08 18:54:38 2016,Thu Sep 08 18:54:38 2016
92,S:\9_11_2016\20160908_171341.jpg,2174557.0,Thu Sep 08 23:13:41 2016,Thu Sep 08 23:13:40 2016
93,S:\9_11_2016\20160908_171353.jpg,2490135.0,Thu Sep 08 23:13:53 2016,Thu Sep 08 23:13:52 2016
94,S:\9_11_2016\20160909_135525.mp4,3675113.0,Fri Sep 09 19:55:36 2016,Fri Sep 09 19:55:36 2016
95,S:\9_11_2016\20160909_161109.jpg,1641214.0,Fri Sep 09 22:11:09 2016,Fri Sep 09 22:11:08 2016
96,S:\9_11_2016\20160909_173729.mp4,7821416.0,Fri Sep 09 23:37:50 2016,Fri Sep 09 23:37:50 2016
97,S:\9_11_2016\20160909_205907.mp4,13773579.0,Sat Sep 10 02:59:43 2016,Sat Sep 10 02:59:42 2016
98,S:\9_11_2016\20160909_213222.mp4,19509977.0,Sat Sep 10 03:33:12 2016,Sat Sep 10 03:33:12 2016
99,S:\9_11_2016\20160909_213352.mp4,494274.0,Sat Sep 10 03:33:54 2016,Sat Sep 10 03:33:54 2016
100,S:\9_11_2016\20160909_213445.mp4,18518043.0,Sat Sep 10 03:35:33 2016,Sat Sep 10 03:35:32 2016
101,S:\9_11_2016\20160909_213543.mp4,19832566.0,Sat Sep 10 03:36:35 2016,Sat Sep 10 03:36:34 2016
102,S:\9_11_2016\20160909_213746.mp4,11517970.0,Sat Sep 10 03:38:17 2016,Sat Sep 10 03:38:16 2016
103,S:\9_11_2016\20160909_213818.mp4,4859660.0,Sat Sep 10 03:38:31 2016,Sat Sep 10 03:38:30 2016
104,S:\9_11_2016\20160909_213848.mp4,13999733.0,Sat Sep 10 03:39:24 2016,Sat Sep 10 03:39:24 2016
105,S:\9_11_2016\20160909_213926.mp4,2041911.0,Sat Sep 10 03:39:32 2016,Sat Sep 10 03:39:32 2016
106,S:\9_11_2016\20160910_082158.mp4,12572784.0,Sat Sep 10 14:22:31 2016,Sat Sep 10 14:22:30 2016
